customer_text,response_text,intent
"@AmazonHelp Bonsoir c'est juste la 

https://t.co/i1DhnFp19W","@117031 Merci, nous allons remonter cela au concerné ^ME",general_query
@AmazonHelp Now being suggested we buy the charger elsewhere but we can’t find it anywhere. We just want to receive the item we should have received and should have been part of our original purchase. I believe it is a wider problem with others having the same issue.,"@757148 I'm truly sorry to hear you've had this experience, Kristy, it isn't at all the experience we expect to provide! Please, if no solution is offered by the seller file an A-to-z Claim on this order. Learn how: https://t.co/3sq8i9XfQh ^JE",payment_issue
@AmazonHelp It is from a seller but fulfilled by Amazon. We have now been told it has been taken off sale and stock checked to remove incorrect EU chargers and we will be emailed when this is complete and will then be given a replacement. Taken 2 hours though!,"@757148 I'm so sorry for the inconvenience! Please let us know if you need any further assistance, we are here to help! ^JY",payment_issue
@AmazonHelp 連絡ありがとうございます！ツイートにはありませんでしたが、他にも品を購入し、発送先が台湾だったので国内での配送がヤマト運輸になるという事はありますでしょうか？明日朝届くので確認してみたいと思います。,@757188 海外からの発送ということから、マーケットプレイスの出品者発送の商品とお察しいたします。恐れ入りますが、その場合当サイトでも配送状況などはわかりかねますので、ご不明点は出品者にお問い合わせをお願いいたします。https://t.co/WoGWcMdGBh RI,general_query
@AmazonHelp Delivery date was 17th Nov still not received any call or not yet received the order,@221881 Sorry to know that we've missed the estimated delivery date. Please connect with our support team using the link provided earlier and they'll check this for you and assist. ^KA,delivery_issue
"@AmazonHelp Es un Amazon Choice vendido por Kativa. Pedido num 406-3238867-1069940. En el paquete venía además un bolso de ENKNIGHT y venía sin plástico y sin protección, era un regalo y podía haberse manchado fácilmente...","@197662 Nuri, por motivo de seguridad, sugiero no compartir información personal como número del pedido por este medio. Sentimos lo ocurrido, por favor entra en contacto con nuestros compañeros de Soporte al Cliente: https://t.co/OjvUxwnzPe.",general_query
@AmazonHelp It was Prime - it said get it by tomorrow - Sold by Shot2go - I wouldn't have ordered it if it had said Wednesday originally.,"@350977 Thanks for clarifying, John! If a delivery is attempted when there's no safe place designated and you're not home to receive it, it will be scheduled for the following day. Please keep us updated on your delivery, and let us know if there's anything else we can do! ^SA",order_issue
"@AmazonHelp This doesn’t help me, it’s just asking me to contact the seller which I have done numerous times and still no response or package?",@757356 I'm sorry you haven't heard back from the seller. You can file an A-to-z claim if you haven't received your item and the seller isn't answering you. Learn how to file a claim here: https://t.co/qwZaXuRL8O ^JF,delivery_issue
@AmazonHelp Schon gemacht!,@757357 Super! Vielen Dank für deine Mühe. ^SI,general_query
@AmazonHelp My MacBook. Have tried different browsers,"@757358 Huh! That is pretty strange, Joah! We'd like to take a closer look at this. Please give us a call or chat through the following link, and we'll see what we can do to get this sorted for you!  https://t.co/hApLpMlfHN ^JD",general_query
@AmazonHelp Your “feedback” link also wont let me leave feedback on an order,"@356927 Hey Max! I am so sorry to hear about the negative experience. Just to clarify, have you contacted the seller directly? ^DY",order_issue
"@AmazonHelp Yes, I'm trying to watch ""I love America"" but as the show is selected and starts it plays ""I love big trains""",@416871 Have you tried to uninstall then reinstall the Hulu application? ^DD,general_query
@AmazonHelp Iv dropped it off already ? https://t.co/5qc8a6wWr5,"@333175 We'd like to look into this with you! When you can, please contact us by phone or chat here: https://t.co/JzP7hlA23B ^AB",general_query
"@AmazonHelp Still sitting in a warehouse less than 10 miles from my house, according to the tracking info. I needed it by 5:30, so I'm assuming I'm not going to get it in time. Shame I can't go pick it up.","@757360 I understand the concern, Brandon! If your order is not received today, please reach us via phone/chat so we can take a look into available optons: https://t.co/hApLpMlfHN ^CS",general_query
@AmazonHelp I've tried this but when I go to payment the only option is monthly,"@757363 We'd like to look into this with you. When you get a moment, please contact us via phone or chat:  https://t.co/JzP7hlA23B Thanks! ^SW",payment_issue
@AmazonHelp All i want is my 20% prime games discount on the 4 amiibo I preordered but no one seemed to know the policy.,"@757623 I understand. Did you receive an order confirmation via e-mail? If so, do you see the discount on there? ^AL.",order_issue
@AmazonHelp I did and the discount was not applied.,@757623 I understand your frustration. Terms and condition to receive a discount are here:https://t.co/tMfyxuRa9H. Primarily number 6. ^SK,technical_issue
@AmazonHelp Ela. Se chama Mabel  :),"@757625 Amei tantooo, nós conta, porque escolheu Mabel? ❤🐱 ^DA",general_query
@AmazonHelp Yes by 5 days,"@757627 Apologies for the delay in delivery of your order, Shantanu. We'd like to take a closer look. 1/2 ^HD",general_query
"@AmazonHelp Yes, and I got to the the success page. I can view them in my order, but they still say ""pending."" :-(",@757628 We'd like to look into this with you. Please contact us here: https://t.co/hApLpMlfHN ^HS,order_issue
@AmazonHelp foi externo,@757630 Você tentou contatar com o vendedor externo para mais detalhes? ^LG,general_query
"@AmazonHelp O produto já foi enviado, via correios. Mas se fosse pra receber depois do prazo, eu tinha pedido o frete mais barato","@757630 Edu, sentimos o inconveniente. Neste caso, recomendamos contatar ao vendedor para reportar sobre o atraso do seu pedido. ^DA",general_query
@AmazonHelp Eu não tenho como receber o estorno da diferença entre um frete e outro?,"@757630 Para verificar todas as opções disponíveis, sugerimos contatar diretamente com o vendedor, Edu. ^LG",general_query
@AmazonHelp Amazon UK said its been dispatched and has been showing 90% here since Saturday.,@757632 I'm sorry for the wait! We'd love to look at available options with you. Please contact us here: https://t.co/JzP7hlA23B ^HS,general_query
@AmazonHelp expected delivery yesterday and it's not even there. This was a gift. So much for that.,"@757634 When you go to Your Orders, what's the shipping status? Was this being shipped or fullfilled by Amazon? ^EM",delivery_issue
@AmazonHelp my kid love the LED #Ring that glows. can you put a skill like #RAINBOW colors and have the ring amuse kids all across the globe,"@757881 That would be a very cool skill, indeed. You never know, we may see that in the future. Appreciate your interest with Echo, Balivada. ^JC",general_query
@AmazonHelp Today would have been the day it should be delivered but the tracking date now says 20-22. Now i don’t have a swimsuit for my trip so THANKS FOR NOTHING,"@195284 What's the current tracking status when you view the order here: https://t.co/hApLpMlfHN? Should you need or want to discuss options for your order, please reach out by phone or chat here: https://t.co/hApLpMlfHN ^AN",delivery_issue
